flag_name,flag_on,traffic,user,region,latency,cpu,error,conversion_rate
billing_enable_multi_currency,1,medium,web,US,107,44,1,0.0439
payment_notification_enable_payment_failure_notification,1,low,web,LATAM,141,60,0,0.0543
inventory_enable_equipment_registration,0,medium,web,EU,169,48,0,0.0476
cart_financing_financing_rates,1,low,mobile,EU,180,47,0,0.0579
customer_enable_kyc_validation,1,high,web,LATAM,102,51,0,0.0324
catalog_enable_bundle_recommendations,1,medium,web,APAC,154,53,0,0.0674
customer_enable_fraud_detection,1,medium,web,APAC,173,54,0,0.0674
provisioning_enable_5g_network,0,low,mobile,APAC,145,59,0,0.0209
cart_product_management_addon_products,1,low,web,APAC,167,68,0,0.044
notification_rate_msisdn_enable,0,medium,web,APAC,165,46,0,0.0211
customer_enable_plan_change,1,low,mobile,APAC,99,42,0,0.0735
cart_analytics_revenue_tracking,0,low,mobile,APAC,160,64,0,0.022
customer_enable_identity_verification,1,low,mobile,APAC,136,38,0,0.0592
inventory_enable_warehouse_location_management,0,medium,web,LATAM,116,39,0,0.0309
order_products_enable_bundle_products,1,low,web,APAC,140,69,0,0.0368
inventory_enable_inventory_analytics,0,low,mobile,EU,152,38,0,0.0352
payment_billing_enable_bill_generation,1,high,web,EU,108,38,0,0.0397
inventory_enable_stock_transfer,1,low,web,APAC,91,56,0,0.0425
order_fulfillment_enable_packing,1,medium,web,EU,95,62,0,0.0535
cart_pricing_dynamic_pricing,1,low,web,LATAM,122,52,0,0.0574
payment_analytics_enable_payment_method_analytics,1,high,mobile,APAC,114,68,0,0.044
cart_tax_compliance,0,high,mobile,EU,172,51,0,0.0259
cart_financing_financing_options,1,medium,web,US,171,46,0,0.0345
order_lifecycle_enable_order_tracking,1,low,web,LATAM,166,65,0,0.0721
customer_enable_invoice_access,0,high,mobile,LATAM,122,45,0,0.0177
payment_reconciliation_enable_payment_reconciliation,0,low,mobile,APAC,164,44,0,0.0395
cart_operations_anonymous_cart,1,medium,web,LATAM,156,45,0,0.0574
cart_pricing_payment_method_discounts,1,high,web,EU,117,41,0,0.0343
billing_enable_write_off_tracking,1,low,mobile,LATAM,136,44,0,0.0724
cart_bundling_create_bundles,0,high,web,APAC,161,38,0,0.0417
cart_bundling_bundle_pricing,1,medium,web,US,119,49,0,0.0488
customer_enable_engagement_tracking,1,low,mobile,US,178,62,0,0.0486
provisioning_enable_auto_scaling,1,low,web,APAC,104,51,0,0.04
provisioning_enable_service_status_updates,1,medium,web,US,143,38,0,0.0467
cart_offers_free_shipping_offers,0,low,mobile,US,92,43,0,0.0381
customer_enable_auto_renewal,0,medium,web,LATAM,118,53,0,0.0373
catalog_enable_availability_check,1,low,mobile,US,142,62,0,0.0507
cart_financing_lease_options,1,low,web,US,122,60,0,0.0726
cart_inventory_reserve_items,1,high,web,LATAM,106,66,0,0.0617
billing_enable_subscription_discount,0,medium,mobile,LATAM,168,52,0,0.0282
order_analytics_enable_shipping_analytics,0,low,mobile,US,179,53,0,0.0352
auth_enable_user_deactivation,1,high,mobile,US,169,60,0,0.0313
catalog_enable_product_versioning,0,low,mobile,LATAM,127,60,0,0.0439
customer_enable_age_verification,1,low,mobile,LATAM,121,53,0,0.0548
inventory_enable_equipment_maintenance,1,medium,mobile,EU,177,48,0,0.0515
notification_channel_push_enable,0,low,web,EU,113,44,0,0.042
provisioning_enable_sms_config,1,medium,mobile,EU,144,54,0,0.0569
order_fulfillment_enable_packing,1,medium,mobile,LATAM,110,58,0,0.0534
cart_inventory_warehouse_selection,1,low,mobile,APAC,139,36,1,0.0751
order_pricing_enable_dynamic_pricing,1,low,web,LATAM,113,46,0,0.0407
provisioning_enable_imei_assignment,1,low,web,EU,131,68,0,0.0731
notification_diag_headers_enable,1,low,web,EU,105,70,0,0.0666
catalog_enable_review_images,0,medium,mobile,APAC,147,38,0,0.0489
customer_enable_billing_address,1,medium,web,EU,101,56,0,0.062
catalog_enable_product_lifecycle,1,high,web,US,171,68,0,0.0368
order_compliance_enable_order_retention,0,low,web,APAC,140,56,0,0.0442
catalog_enable_plan_bundling,1,medium,web,US,133,57,0,0.0549
customer_enable_customer_segmentation,1,low,web,US,119,49,0,0.0742
customer_enable_account_linking,1,low,web,APAC,161,64,0,0.0457
order_fulfillment_enable_order_allocation,0,medium,web,LATAM,128,60,0,0.0443
cart_notifications_stock_alerts,1,medium,mobile,US,155,48,0,0.0455
inventory_enable_equipment_tracking,1,medium,web,APAC,104,61,0,0.058
inventory_enable_order_allocation,0,low,web,APAC,164,69,0,0.0396
order_compliance_enable_compliance_reporting,0,medium,mobile,LATAM,171,52,0,0.0488
customer_enable_bulk_operations,1,medium,mobile,EU,149,48,0,0.0463
provisioning_enable_service_termination,1,low,web,US,138,60,0,0.0572
billing_enable_invoice_numbering,0,medium,web,LATAM,111,47,0,0.0392
provisioning_enable_voice_config,0,high,web,US,162,57,0,0.0387
order_provisioning_enable_service_provisioning,1,medium,web,EU,93,65,0,0.0377
catalog_enable_product_creation,0,medium,web,EU,163,55,0,0.0335
payment_analytics_enable_payment_method_analytics,1,high,mobile,EU,135,67,0,0.0517
provisioning_enable_service_upgrade,0,medium,web,US,92,49,0,0.0283
catalog_enable_warehouse_management,1,high,mobile,US,150,42,0,0.0605
order_advanced_enable_predictive_inventory,1,high,mobile,EU,157,44,0,0.0534
catalog_enable_product_categorization,0,medium,mobile,LATAM,117,41,0,0.0428
payment_currency_enable_currency_conversion,0,low,web,LATAM,133,45,0,0.0217
inventory_enable_turnover_analysis,1,low,web,US,172,46,0,0.052
cart_inventory_warehouse_selection,1,high,web,EU,100,46,0,0.0523
cart_checkout_multiple_payment_methods,0,high,web,APAC,161,42,0,0.0261
payment_recurring_enable_billing_schedule,0,low,web,LATAM,167,38,0,0.0479
inventory_enable_turnover_analysis,1,medium,web,EU,127,56,0,0.0606
billing_enable_transaction_matching,1,medium,web,LATAM,96,50,0,0.0452
cart_product_management_product_comparison,0,medium,mobile,LATAM,118,50,0,0.0403
provisioning_enable_encryption,1,medium,web,US,122,51,0,0.0522
customer_enable_manual_approval,1,low,mobile,APAC,118,61,0,0.066
catalog_enable_preorder,0,medium,mobile,APAC,162,44,0,0.0433
billing_enable_transaction_history,1,low,web,EU,147,55,0,0.0463
provisioning_enable_workflow_automation,0,medium,mobile,APAC,143,47,0,0.042
order_fulfillment_enable_packing,0,high,mobile,APAC,145,46,0,0.022
customer_enable_manual_renewal,1,low,mobile,APAC,173,41,0,0.0617
cart_product_management_wishlist,1,high,mobile,EU,131,59,0,0.0376
catalog_enable_preorder,0,high,mobile,APAC,137,66,0,0.0155
notification_audit_enable,0,high,mobile,APAC,126,68,0,0.0262
customer_enable_data_anonymization,1,medium,mobile,LATAM,111,53,0,0.0392
customer_enable_gdpr_compliance,1,medium,mobile,US,103,42,0,0.0402
cart_inventory_backorder_support,1,high,mobile,EU,101,36,0,0.0292
billing_enable_invoice_numbering,0,low,mobile,LATAM,154,67,0,0.0266
notification_diag_headers_enable,0,low,mobile,EU,144,38,0,0.0379
cart_inventory_stock_checking,1,medium,web,US,129,68,0,0.0531
payment_analytics_enable_payment_method_analytics,0,medium,mobile,LATAM,110,55,0,0.045
cart_tax_calculation,0,medium,web,EU,114,52,0,0.0451
billing_tax_reporting,0,medium,mobile,US,107,57,0,0.0405
catalog_enable_backorder,0,low,mobile,APAC,131,46,0,0.0498
payment_currency_enable_multi_currency,1,high,web,EU,108,51,0,0.0376
auth_enable_email_verification,1,medium,web,EU,150,51,0,0.0482
customer_enable_marketing_opt_in,1,low,mobile,US,110,57,0,0.0551
billing_enable_reversal_processing,0,high,mobile,LATAM,156,44,1,0.0124
provisioning_enable_multi_carrier,0,low,web,LATAM,144,45,0,0.0351
cart_product_management_recently_viewed,1,high,mobile,APAC,160,62,0,0.0319
customer_enable_identity_verification,1,medium,web,EU,113,52,0,0.0514
customer_enable_data_export,0,medium,web,US,119,53,0,0.0354
payment_transaction_enable_payment_settlement,1,medium,mobile,EU,140,56,0,0.047
cart_financing_device_financing,0,medium,web,APAC,116,60,0,0.0407
auth_enable_session_timeout,1,low,mobile,LATAM,159,42,0,0.0641
billing_enable_audit_trail,0,high,mobile,APAC,147,42,0,0.0395
order_fulfillment_enable_shipping,0,low,mobile,LATAM,122,68,0,0.0317
inventory_enable_equipment_registration,0,low,web,LATAM,91,55,0,0.0302
billing_enable_credit_memo_creation,1,medium,mobile,EU,109,70,0,0.0469
billing_enable_invoice_reminders,0,high,web,APAC,112,67,0,0.0114
catalog_enable_plan_comparisons,0,low,mobile,EU,136,39,0,0.0419
customer_enable_identity_verification,0,high,mobile,EU,156,53,0,0.0285
catalog_enable_bundle_pricing,1,low,web,US,150,42,0,0.0452
order_products_enable_bundle_products,1,high,web,EU,102,47,0,0.038
customer_enable_fraud_detection,0,medium,web,APAC,142,62,0,0.0318
billing_enable_write_off_tracking,0,low,web,APAC,171,53,0,0.0342
inventory_enable_product_lifecycle_management,1,low,web,LATAM,105,67,0,0.0615
provisioning_enable_slice_management,0,medium,mobile,US,118,49,0,0.0347
payment_billing_enable_billing_cycle_management,0,low,web,LATAM,132,63,0,0.0359
catalog_enable_ml_recommendations,1,high,web,US,128,35,0,0.0433
provisioning_enable_data_config,1,low,mobile,APAC,159,63,0,0.0694
catalog_enable_bundle_publishing,1,high,web,EU,135,37,0,0.0545
inventory_enable_stock_level_management,1,high,mobile,US,159,69,0,0.0602
catalog_enable_device_reviews,1,medium,web,LATAM,176,59,0,0.0625
cart_operations_persistent_cart,1,medium,mobile,APAC,169,49,0,0.0646
billing_enable_transaction_matching,1,medium,mobile,LATAM,155,53,0,0.0454
customer_enable_data_retention_policy,1,low,mobile,APAC,99,66,0,0.0604
billing_enable_currency_conversion,1,high,web,APAC,90,37,0,0.0294
customer_enable_contract_management,0,low,mobile,APAC,142,40,0,0.0293
billing_enable_interest_accrual,1,low,mobile,US,106,66,0,0.0576
payment_advanced_enable_predictive_churn,0,medium,web,EU,137,51,0,0.0314
inventory_enable_disposal_tracking,1,medium,web,APAC,150,44,0,0.0665
catalog_enable_fulfillment_options,1,low,web,LATAM,94,35,0,0.0552
payment_method_enable_credit_card,1,low,web,LATAM,175,41,0,0.057
catalog_enable_category_hierarchy,1,medium,web,EU,155,40,0,0.0695
cart_fees_shipping_fees,1,medium,mobile,APAC,169,68,0,0.0496
catalog_enable_device_images,1,medium,web,EU,120,69,0,0.0465
customer_enable_manual_approval,0,high,mobile,LATAM,140,68,0,0.0283
payment_transaction_enable_single_payment,1,low,mobile,EU,146,51,0,0.0341
provisioning_enable_smart_provisioning,0,high,mobile,APAC,178,65,1,0.0332
payment_currency_enable_currency_conversion,1,high,web,US,169,69,0,0.0544
notification_channel_email_enable,1,low,mobile,APAC,114,43,0,0.0448
provisioning_enable_usage_tracking,1,medium,mobile,LATAM,123,47,0,0.0509
inventory_enable_product_lifecycle_management,0,high,web,EU,172,70,0,0.0244
notification_channel_email_enable,0,medium,mobile,US,110,45,0,0.0414
cart_product_management_device_products,1,medium,mobile,APAC,162,43,0,0.0697
customer_enable_registration,1,low,mobile,LATAM,136,41,0,0.0629
payment_analytics_enable_customer_payment_analytics,1,high,web,EU,172,39,0,0.0541
payment_transaction_enable_installment_payment,1,high,mobile,US,100,52,0,0.0484
auth_enable_sso,1,low,web,US,111,48,0,0.044
billing_enable_discount_application,0,high,web,US,98,50,0,0.0134
payment_reconciliation_enable_transaction_matching,1,low,web,LATAM,150,50,0,0.0648
cart_pricing_region_based_pricing,1,low,mobile,EU,116,60,0,0.0591
order_pricing_enable_dynamic_pricing,1,medium,web,LATAM,102,56,0,0.0461
cart_operations_anonymous_cart,1,high,mobile,LATAM,104,63,0,0.0369
notification_routing_enable,1,low,web,US,135,61,0,0.0462
billing_enable_currency_rate_updates,1,medium,mobile,EU,111,41,1,0.0418
cart_checkout_multiple_payment_methods,0,high,web,APAC,148,47,0,0.0295
order_compliance_enable_order_retention,0,high,web,EU,97,39,0,0.0374
cart_product_management_recommendations,0,high,web,LATAM,101,46,0,0.0176
cart_checkout_shipping_address_validation,1,medium,mobile,APAC,153,59,0,0.0657
billing_enable_partial_payment_tracking,1,low,web,APAC,100,37,0,0.0395
customer_enable_termination,0,high,web,APAC,155,65,0,0.0195
auth_enable_mfa,0,medium,web,LATAM,108,35,0,0.0442
customer_enable_customer_segmentation,0,low,mobile,LATAM,143,65,0,0.0204
cart_fees_processing_fees,0,high,web,US,126,48,0,0.0291
cart_product_management_product_search,0,low,mobile,US,134,47,0,0.043
catalog_enable_product_lifecycle,1,low,mobile,EU,151,65,0,0.0511
catalog_enable_device_catalog,1,high,web,APAC,154,44,0,0.0401
customer_enable_aml_check,0,high,mobile,APAC,119,42,0,0.0363
cart_product_management_bundled_products,0,high,web,APAC,117,45,0,0.0185
provisioning_enable_network_slicing,1,low,mobile,EU,152,68,0,0.053
cart_product_management_wishlist,0,medium,mobile,LATAM,98,57,0,0.0369
customer_enable_dormant_account_management,1,low,web,LATAM,136,46,0,0.0658
payment_transaction_enable_installment_payment,0,high,mobile,APAC,173,54,0,0.0315
notification_senderid_whitelist_enable,1,low,web,US,172,41,0,0.055
provisioning_enable_call_forwarding,1,low,mobile,US,123,46,0,0.0394
notification_rate_global_enable,1,low,web,LATAM,165,61,1,0.0537
catalog_enable_stock_levels,1,medium,mobile,LATAM,134,36,0,0.0643
order_notifications_enable_delivery_updates,1,high,mobile,US,162,65,0,0.026
provisioning_enable_auto_scaling,1,medium,mobile,APAC,170,62,0,0.0432
customer_enable_activation_delay,1,low,mobile,LATAM,157,40,0,0.0586
order_notifications_enable_order_confirmation,1,medium,web,EU,94,60,0,0.05
catalog_enable_discount_rules,1,high,web,EU,107,52,0,0.0459
billing_enable_invoice_history,1,low,web,EU,106,38,0,0.0568
billing_enable_partial_payment_tracking,1,low,web,US,117,45,0,0.0621
cart_compatibility_device_plan_matching,0,high,web,LATAM,161,61,0,0.0382
cart_offers_loyalty_rewards,1,low,web,APAC,152,62,0,0.0576
provisioning_enable_msisdn_allocation,1,medium,mobile,LATAM,115,40,0,0.0618
provisioning_enable_slice_management,1,low,web,US,148,53,0,0.0431
order_products_enable_service_products,1,medium,web,LATAM,172,65,0,0.0615
provisioning_enable_carrier_routing,1,low,web,US,107,42,0,0.0685
cart_product_management_service_products,1,medium,mobile,APAC,163,51,1,0.0399
notification_campaign_window_enable,0,medium,mobile,US,178,46,0,0.0254
catalog_enable_regional_availability,0,medium,web,EU,152,54,0,0.0477
notification_failover_enable,0,low,web,EU,116,68,0,0.0338
cart_fees_shipping_fees,1,low,web,EU,118,36,1,0.0515
cart_checkout_guest_checkout,0,high,mobile,EU,170,68,0,0.0372
inventory_enable_supplier_orders,1,high,web,LATAM,112,48,0,0.0499
billing_tax_compliance,1,medium,mobile,APAC,129,63,0,0.063
customer_enable_consent_tracking,1,high,web,APAC,95,43,0,0.038
catalog_enable_stock_levels,1,medium,web,US,116,56,0,0.0663
provisioning_enable_plan_change,1,high,web,EU,148,55,0,0.0433
payment_billing_enable_usage_based_billing,0,low,mobile,US,99,53,0,0.0305
customer_enable_invoice_access,0,medium,web,US,113,63,0,0.023
payment_dispute_enable_dispute_management,1,high,web,US,107,69,0,0.0409
cart_product_management_product_search,1,medium,web,EU,166,63,0,0.0421
catalog_enable_product_deletion,0,medium,web,LATAM,94,60,0,0.0468
cart_checkout_guest_checkout,1,low,web,US,98,66,0,0.0504
notification_campaign_window_enable,1,medium,mobile,LATAM,134,52,0,0.0692
catalog_enable_device_specifications,1,low,web,US,168,63,0,0.0581
cart_notifications_abandoned_cart_notifications,1,low,web,US,158,49,1,0.0511
customer_enable_email_verification,1,low,mobile,EU,102,65,0,0.0416
cart_checkout_billing_address_validation,1,high,web,US,109,56,0,0.028
customer_enable_bulk_operations,0,medium,mobile,EU,166,49,0,0.0369
order_fulfillment_enable_delivery_tracking,1,low,mobile,LATAM,103,35,0,0.0509
auth_enable_email_verification,1,low,mobile,EU,145,57,0,0.0411
customer_enable_contract_management,1,low,web,LATAM,114,53,0,0.0402
payment_method_enable_debit_card,0,medium,web,EU,124,58,0,0.038
billing_enable_audit_trail,0,high,web,LATAM,106,43,0,0.0126
customer_enable_language_preferences,0,low,mobile,US,147,54,1,0.0436
customer_enable_gdpr_compliance,1,low,mobile,EU,113,62,0,0.0667
provisioning_enable_qos_management,1,low,mobile,US,104,56,0,0.0618
cart_product_management_device_products,1,low,mobile,LATAM,150,61,0,0.0593
catalog_enable_regional_pricing,0,medium,web,EU,103,50,1,0.0288
catalog_enable_product_categorization,0,medium,mobile,US,134,35,0,0.0491
inventory_enable_inventory_analytics,1,low,mobile,LATAM,160,56,0,0.0736
provisioning_enable_encryption,1,low,web,APAC,145,46,0,0.0345
notification_audit_enable,1,high,web,US,140,60,0,0.0453
cart_inventory_warehouse_selection,0,low,mobile,US,113,41,0,0.0372
cart_offers_bundle_offers,1,medium,mobile,APAC,112,51,0,0.0402
provisioning_enable_voice_config,1,high,mobile,APAC,91,65,0,0.0269
order_products_enable_service_products,1,high,web,EU,108,63,0,0.0569
cart_offers_free_shipping_offers,0,medium,mobile,EU,163,42,0,0.0229
payment_transaction_enable_installment_payment,1,medium,mobile,APAC,132,40,0,0.0604
customer_enable_account_linking,1,low,web,APAC,179,41,0,0.056
customer_enable_billing_notification,1,low,mobile,US,116,69,0,0.0522
cart_product_management_addon_products,1,high,web,APAC,127,64,0,0.0406
order_notifications_enable_order_confirmation,0,low,mobile,EU,142,65,0,0.0338
inventory_enable_end_of_life_management,0,high,mobile,US,168,48,0,0.0146
inventory_enable_cross_warehouse_transfer,1,low,mobile,US,122,36,0,0.0634
catalog_enable_bulk_upload,1,medium,web,EU,90,37,0,0.0461
catalog_enable_device_pricing,1,high,web,LATAM,122,56,0,0.0528
billing_enable_late_fee_calculation,1,low,mobile,US,132,42,0,0.0457
auth_enable_session_timeout,0,low,mobile,EU,140,45,0,0.0448
notification_sms_unicode_enable,0,low,web,EU,121,52,0,0.0397
cart_checkout_billing_address_validation,1,high,web,EU,175,64,0,0.0257
inventory_enable_equipment_registration,1,medium,web,LATAM,132,63,0,0.0586
customer_enable_suspension,1,medium,web,EU,94,42,0,0.0438
inventory_enable_warehouse_setup,1,medium,web,EU,133,42,0,0.0544
provisioning_enable_workflow_automation,1,low,mobile,LATAM,180,50,0,0.0332
notification_channel_email_enable,1,low,web,EU,134,44,0,0.0483
customer_enable_privacy_preferences,1,high,mobile,US,147,40,0,0.0251
cart_compatibility_device_service_compatibility,1,high,web,US,119,37,0,0.0347
order_products_enable_bundle_products,1,high,web,EU,131,53,0,0.0408
payment_refund_enable_refund_reversal,1,medium,mobile,LATAM,173,69,0,0.0434
cart_inventory_hold_duration,0,high,web,LATAM,130,68,0,0.0107
notification_campaign_window_enable,1,low,web,EU,155,44,0,0.0779
payment_dispute_enable_dispute_tracking,1,medium,mobile,EU,135,60,0,0.044
cart_product_management_service_products,1,high,mobile,EU,180,35,0,0.0484
billing_enable_promotional_pricing,1,medium,mobile,APAC,124,37,0,0.0469
customer_enable_phone_verification,1,low,mobile,APAC,94,50,0,0.0652
customer_enable_aml_check,1,low,mobile,EU,120,41,0,0.0506
provisioning_enable_voicemail,1,low,mobile,US,108,40,0,0.0467
order_notifications_enable_order_confirmation,0,low,web,EU,121,53,0,0.0397
