flag_name,flag_on,traffic,user,region,latency,cpu,error,timestamp,release_window
customer_enable_sanctions_screening,1,low,mobile,EU,206,69,0,2025-01-06T05:28:00,normal
cart_product_management_recently_viewed,1,high,mobile,US,405,88,0,2025-01-14T04:51:00,normal
customer_enable_contact_management,1,medium,mobile,US,143,72,0,2025-02-25T08:00:00,normal
billing_enable_bundle_discounts,1,high,web,US,409,87,0,2025-02-08T09:49:00,normal
order_products_enable_service_products,1,low,mobile,US,224,74,0,2025-03-01T04:49:00,normal
payment_recurring_enable_billing_schedule,1,high,mobile,APAC,311,104,0,2025-02-15T02:09:00,normal
inventory_enable_price_management,1,high,web,LATAM,339,105,0,2025-01-10T00:39:00,normal
payment_compliance_enable_pci_dss_compliance,1,low,mobile,EU,229,76,0,2025-02-02T10:19:00,post-release
provisioning_enable_service_downgrade,1,medium,web,US,223,74,0,2025-02-12T18:36:00,normal
order_products_enable_product_variants,0,low,web,US,156,59,0,2025-02-28T11:52:00,post-release
cart_product_management_product_search,0,low,mobile,US,100,41,0,2025-02-13T15:43:00,normal
inventory_enable_warehouse_location_management,0,high,web,LATAM,319,63,0,2025-01-20T19:01:00,normal
auth_enable_email_verification,1,medium,web,US,188,79,0,2025-02-17T09:40:00,normal
catalog_enable_product_analytics,1,medium,mobile,LATAM,169,74,0,2025-02-26T08:03:00,normal
billing_enable_multi_currency,1,medium,web,US,204,57,0,2025-02-15T13:50:00,normal
cart_inventory_warehouse_selection,0,medium,mobile,US,141,42,0,2025-01-25T18:08:00,normal
cart_bundling_bundle_recommendations,0,high,mobile,US,301,77,0,2025-02-11T03:07:00,normal
payment_advanced_enable_ml_fraud_detection,1,low,mobile,LATAM,207,63,0,2025-02-15T19:18:00,normal
catalog_enable_device_catalog,1,medium,web,US,193,81,0,2025-01-08T21:15:00,normal
provisioning_enable_workflow_automation,1,high,web,EU,255,97,0,2025-02-26T16:17:00,normal
order_advanced_enable_predictive_inventory,1,medium,web,APAC,209,70,0,2025-02-13T03:49:00,normal
provisioning_enable_bandwidth_allocation,0,medium,web,EU,146,51,1,2025-01-23T12:20:00,post-release
provisioning_enable_carrier_specific_config,1,medium,mobile,US,194,59,0,2025-02-27T12:36:00,post-release
billing_enable_coupon_management,1,high,mobile,EU,365,99,0,2025-01-08T18:36:00,normal
provisioning_enable_device_activation,1,high,mobile,US,306,103,0,2025-01-19T01:00:00,normal
cart_pricing_segment_based_pricing,0,medium,web,EU,124,45,0,2025-01-17T23:36:00,normal
billing_enable_advance_payment_tracking,0,high,mobile,APAC,223,88,0,2025-02-13T07:12:00,normal
order_inventory_enable_stock_checking,1,low,web,LATAM,144,74,0,2025-01-13T21:26:00,normal
catalog_enable_allocation_rules,0,low,mobile,LATAM,108,48,0,2025-01-09T01:50:00,normal
billing_enable_international_billing,1,low,mobile,EU,212,55,0,2025-03-01T00:51:00,normal
notification_rate_msisdn_enable,1,medium,mobile,APAC,181,78,0,2025-02-27T07:05:00,normal
provisioning_enable_overage_charges,1,medium,web,LATAM,177,81,0,2025-02-08T14:29:00,normal
cart_checkout_express_checkout,1,low,mobile,US,194,76,1,2025-02-16T03:10:00,normal
billing_enable_debt_collection_integration,0,low,web,APAC,101,47,0,2025-02-14T16:07:00,normal
notification_audit_enable,1,low,mobile,EU,161,66,0,2025-01-25T13:55:00,normal
notification_campaign_window_enable,1,medium,mobile,EU,225,70,1,2025-02-08T03:07:00,normal
order_provisioning_enable_device_shipping,0,medium,mobile,LATAM,159,49,0,2025-01-23T06:33:00,normal
catalog_enable_bulk_upload,0,low,mobile,LATAM,140,65,0,2025-01-18T20:16:00,normal
cart_analytics_product_performance,0,medium,web,US,135,40,1,2025-01-17T02:33:00,normal
provisioning_enable_auto_scaling,0,low,mobile,EU,157,54,0,2025-01-05T22:01:00,normal
billing_enable_invoice_numbering,0,low,mobile,EU,122,52,0,2025-01-06T03:44:00,normal
customer_enable_dormant_account_management,1,low,web,LATAM,194,61,1,2025-02-27T07:42:00,normal
provisioning_enable_smart_provisioning,0,high,mobile,US,328,82,0,2025-02-16T16:27:00,normal
cart_checkout_guest_checkout,1,low,mobile,EU,195,69,0,2025-01-19T01:04:00,normal
provisioning_enable_orchestration,1,medium,web,LATAM,153,63,0,2025-01-14T17:36:00,normal
cart_tax_by_region,0,medium,web,LATAM,145,40,0,2025-01-09T22:11:00,normal
customer_enable_profile_update,1,medium,mobile,LATAM,151,63,0,2025-01-02T10:59:00,post-release
cart_offers_flash_sales,1,low,mobile,EU,210,73,0,2025-02-18T05:44:00,normal
provisioning_enable_network_config,1,medium,web,US,175,62,0,2025-02-03T17:01:00,normal
cart_inventory_backorder_support,1,medium,web,LATAM,182,74,0,2025-02-09T17:32:00,normal
customer_enable_cookie_preferences,1,low,mobile,US,188,76,1,2025-01-25T05:27:00,normal
billing_tax_reporting,1,low,mobile,US,181,73,0,2025-01-19T08:52:00,normal
billing_enable_invoice_history,0,high,web,APAC,292,73,1,2025-01-29T13:44:00,normal
cart_compatibility_network_compatibility,1,high,mobile,LATAM,345,94,0,2025-02-18T18:29:00,normal
payment_dispute_enable_dispute_management,0,medium,web,LATAM,123,47,0,2025-01-28T23:22:00,normal
payment_analytics_enable_customer_payment_analytics,1,medium,mobile,EU,184,84,0,2025-02-06T01:21:00,normal
catalog_enable_view_analytics,1,low,web,LATAM,205,67,0,2025-02-26T04:14:00,normal
customer_enable_termination,1,low,web,LATAM,157,56,0,2025-02-04T23:18:00,normal
notification_channel_sms_enable,1,low,mobile,LATAM,163,78,0,2025-01-08T07:43:00,normal
billing_enable_payment_reconciliation,1,low,mobile,EU,177,55,0,2025-01-23T16:04:00,normal
provisioning_enable_priority_levels,0,low,mobile,APAC,115,40,0,2025-01-10T11:00:00,post-release
auth_enable_passwordless,1,low,web,LATAM,155,68,0,2025-01-19T05:26:00,normal
order_pricing_enable_billing_sync,0,high,web,APAC,340,99,1,2025-02-28T21:31:00,normal
customer_enable_email_verification,1,high,mobile,APAC,357,93,1,2025-01-23T01:31:00,normal
catalog_enable_view_analytics,1,medium,web,APAC,158,70,0,2025-01-18T17:35:00,normal
cart_pricing_promotional_pricing,0,high,mobile,LATAM,343,71,0,2025-02-04T15:39:00,normal
inventory_enable_equipment_depreciation,1,medium,web,EU,190,59,0,2025-01-31T20:25:00,normal
provisioning_enable_usage_analytics,1,high,mobile,APAC,403,116,0,2025-01-17T01:56:00,normal
catalog_enable_product_modification,0,medium,web,APAC,150,44,0,2025-02-13T15:31:00,normal
catalog_enable_fulfillment_options,1,medium,web,US,164,66,1,2025-02-01T10:32:00,post-release
cart_fees_processing_fees,1,high,web,US,312,84,0,2025-01-17T02:18:00,normal
provisioning_enable_performance_metrics,1,high,web,US,370,93,0,2025-02-07T08:50:00,normal
customer_enable_data_export,1,high,web,EU,378,94,1,2025-01-14T04:18:00,normal
cart_offers_flash_sales,1,high,web,EU,342,122,1,2025-02-17T15:49:00,normal
notification_rate_msisdn_enable,0,medium,web,EU,121,41,0,2025-01-16T04:40:00,normal
customer_enable_signature_capture,1,high,mobile,US,380,100,0,2025-01-20T14:15:00,normal
billing_enable_promotional_pricing,1,medium,mobile,EU,150,86,0,2025-01-12T03:32:00,normal
order_pricing_enable_dynamic_pricing,1,medium,web,LATAM,180,59,0,2025-01-11T20:52:00,normal
cart_compatibility_network_compatibility,1,medium,mobile,US,183,80,0,2025-01-27T00:54:00,normal
order_pricing_enable_tax_calculation,0,low,mobile,US,119,61,0,2025-02-24T21:35:00,normal
provisioning_enable_traffic_shaping,1,high,mobile,APAC,283,112,1,2025-01-16T07:01:00,normal
payment_advanced_enable_dynamic_pricing,0,high,web,APAC,272,75,0,2025-01-07T05:39:00,normal
billing_enable_subscription_discount,1,low,web,EU,232,77,0,2025-02-26T04:53:00,normal
payment_currency_enable_currency_rate_management,0,medium,mobile,APAC,114,51,0,2025-02-20T09:34:00,normal
payment_advanced_enable_predictive_churn,1,medium,mobile,EU,176,70,0,2025-02-09T06:37:00,normal
cart_pricing_segment_based_pricing,1,low,web,EU,209,87,1,2025-01-03T18:25:00,normal
provisioning_enable_dlp,1,medium,web,LATAM,167,72,1,2025-02-04T11:15:00,post-release
order_lifecycle_enable_modification,1,low,mobile,EU,185,77,0,2025-01-05T20:15:00,normal
customer_enable_account_migration,0,low,web,US,150,61,0,2025-01-10T15:23:00,normal
cart_fees_shipping_fees,0,low,web,LATAM,115,59,0,2025-01-23T00:32:00,normal
payment_method_enable_bank_transfer,1,medium,mobile,LATAM,167,73,0,2025-02-18T07:04:00,normal
customer_enable_age_verification,1,medium,web,EU,225,52,0,2025-01-16T07:43:00,normal
cart_bundling_dynamic_bundles,1,medium,mobile,US,159,76,0,2025-01-29T19:51:00,normal
payment_method_enable_credit_card,1,medium,mobile,APAC,194,78,0,2025-02-04T15:46:00,normal
billing_enable_manual_reconciliation,1,low,mobile,US,171,81,0,2025-02-26T00:21:00,normal
notification_failover_enable,0,low,web,APAC,140,57,0,2025-01-09T13:07:00,normal
billing_enable_currency_conversion,0,medium,mobile,APAC,116,64,0,2025-02-08T23:00:00,normal
notification_diag_headers_enable,1,low,web,EU,153,60,0,2025-02-17T02:10:00,normal
cart_fees_processing_fees,1,high,mobile,US,391,113,0,2025-02-28T20:48:00,normal
billing_enable_invoice_tracking,1,high,mobile,US,392,92,1,2025-02-09T05:58:00,normal
billing_enable_debt_collection_integration,1,medium,web,US,183,69,0,2025-01-31T11:29:00,post-release
auth_enable_registration,1,high,mobile,LATAM,418,103,0,2025-01-26T23:03:00,normal
cart_inventory_availability_alerts,1,medium,web,EU,223,64,0,2025-01-03T23:17:00,normal
cart_notifications_promotional_notifications,1,high,web,EU,340,75,0,2025-01-01T02:38:00,normal
cart_checkout_billing_address_validation,0,medium,mobile,US,104,46,0,2025-02-19T01:35:00,normal
billing_enable_invoice_tracking,0,medium,mobile,US,136,43,0,2025-02-05T08:19:00,normal
catalog_enable_purchase_analytics,1,high,mobile,EU,263,100,1,2025-02-07T20:15:00,normal
notification_channel_push_enable,1,medium,web,EU,214,69,1,2025-01-30T12:27:00,post-release
catalog_enable_bundle_pricing,1,medium,web,EU,184,85,0,2025-02-06T05:12:00,normal
notification_channel_sms_enable,0,high,web,APAC,314,98,0,2025-01-06T16:57:00,normal
cart_operations_bulk_order,0,high,mobile,APAC,295,84,0,2025-01-12T12:49:00,post-release
catalog_enable_category_recommendations,1,medium,web,APAC,194,66,0,2025-01-28T09:02:00,normal
payment_billing_enable_bill_generation,1,low,mobile,EU,151,74,0,2025-01-27T06:20:00,normal
customer_enable_churn_prediction,1,high,mobile,LATAM,394,115,1,2025-02-21T21:33:00,normal
billing_enable_invoice_aging_analysis,1,medium,web,LATAM,194,60,0,2025-01-02T01:46:00,normal
notification_multichannel_enable,1,medium,web,APAC,188,71,0,2025-02-21T11:35:00,post-release
order_compliance_enable_order_retention,0,low,web,US,122,55,0,2025-02-03T15:26:00,normal
notification_routing_enable,1,low,web,US,179,66,0,2025-03-01T22:10:00,normal
cart_financing_installment_plans,0,low,web,APAC,158,44,0,2025-01-22T00:45:00,normal
customer_enable_notification_preferences,1,low,web,EU,194,81,0,2025-02-21T21:20:00,normal
inventory_enable_inventory_adjustment,1,low,web,APAC,201,69,0,2025-01-23T22:21:00,normal
customer_enable_auto_renewal,1,medium,mobile,LATAM,187,71,0,2025-01-22T03:11:00,normal
inventory_enable_warehouse_setup,1,low,mobile,LATAM,185,85,0,2025-01-06T15:17:00,normal
billing_enable_transaction_matching,0,low,mobile,EU,133,50,0,2025-01-24T21:23:00,normal
payment_transaction_enable_payment_settlement_webhook,1,medium,mobile,US,164,70,0,2025-01-03T06:17:00,normal
provisioning_enable_call_forwarding,1,low,web,LATAM,181,65,0,2025-01-22T02:25:00,normal
provisioning_enable_msisdn_allocation,1,low,web,US,162,84,0,2025-02-25T23:11:00,normal
inventory_enable_equipment_tracking,1,medium,web,EU,197,81,0,2025-02-18T13:28:00,normal
inventory_enable_cross_warehouse_transfer,1,low,web,LATAM,198,62,0,2025-01-08T00:39:00,normal
provisioning_enable_smart_provisioning,0,medium,web,EU,109,59,0,2025-02-07T19:09:00,normal
payment_billing_enable_bill_generation,1,medium,web,APAC,213,70,0,2025-02-26T00:10:00,normal
billing_enable_currency_rate_updates,1,low,web,APAC,183,73,0,2025-01-14T05:48:00,normal
cart_operations_cart_notifications,1,low,mobile,LATAM,187,60,1,2025-02-22T12:03:00,post-release
notification_channel_sms_enable,1,high,web,US,372,114,0,2025-02-27T18:56:00,normal
order_provisioning_enable_sim_activation,0,medium,web,LATAM,158,56,0,2025-01-10T14:09:00,normal
billing_enable_bundle_discounts,1,high,mobile,APAC,292,83,0,2025-01-07T05:32:00,normal
payment_compliance_enable_pci_dss_compliance,1,low,mobile,LATAM,205,82,0,2025-01-17T14:33:00,normal
inventory_enable_stock_transfer,0,low,web,EU,157,59,0,2025-02-16T14:33:00,normal
customer_enable_profile_image,1,high,web,APAC,294,93,1,2025-01-23T06:50:00,normal
catalog_enable_allocation_rules,1,low,web,APAC,157,58,1,2025-01-10T17:03:00,normal
inventory_enable_price_management,1,low,web,APAC,146,53,0,2025-01-30T04:05:00,normal
provisioning_enable_network_config,0,medium,mobile,LATAM,138,42,0,2025-02-09T16:57:00,normal
customer_enable_subscription_management,1,low,mobile,LATAM,204,57,0,2025-02-22T19:44:00,normal
catalog_enable_bundle_management,1,low,web,EU,159,77,0,2025-02-14T12:32:00,post-release
catalog_enable_product_versioning,1,medium,web,EU,170,62,0,2025-01-22T06:58:00,normal
provisioning_enable_supplementary_services,1,high,mobile,LATAM,356,89,0,2025-01-07T07:43:00,normal
customer_enable_contract_templates,1,high,mobile,LATAM,305,87,1,2025-01-10T00:55:00,normal
catalog_enable_product_lifecycle,0,low,mobile,US,111,60,0,2025-02-11T05:12:00,normal
catalog_enable_regional_availability,1,medium,web,EU,167,81,0,2025-01-11T11:36:00,post-release
order_provisioning_enable_sim_activation,1,low,mobile,LATAM,155,73,0,2025-01-24T03:01:00,normal
payment_compliance_enable_transaction_monitoring,1,low,web,US,201,77,1,2025-01-05T11:45:00,post-release
cart_operations_cart_recovery,1,low,web,LATAM,179,87,0,2025-01-30T16:18:00,normal
provisioning_enable_voice_config,1,low,web,EU,145,73,0,2025-01-30T21:59:00,normal
customer_enable_manual_approval,0,low,mobile,APAC,103,58,0,2025-01-15T00:03:00,normal
catalog_enable_product_analytics,0,low,mobile,EU,117,45,0,2025-01-05T00:33:00,normal
cart_fees_activation_fees,1,high,mobile,EU,362,120,1,2025-02-10T18:31:00,normal
cart_pricing_region_based_pricing,1,low,web,EU,146,81,0,2025-02-23T19:23:00,normal
catalog_enable_product_creation,1,high,mobile,EU,324,92,0,2025-02-25T08:27:00,normal
customer_enable_address_validation,1,low,mobile,LATAM,199,70,0,2025-02-28T07:04:00,normal
billing_enable_payment_plan_creation,0,high,mobile,LATAM,357,92,0,2025-03-01T23:57:00,normal
provisioning_enable_quota_management,1,medium,mobile,EU,149,74,0,2025-01-14T19:28:00,normal
cart_financing_installment_plans,1,low,web,EU,144,79,0,2025-01-09T05:33:00,normal
cart_notifications_promotional_notifications,1,high,web,LATAM,364,78,0,2025-02-17T11:04:00,post-release
inventory_enable_turnover_analysis,1,high,mobile,APAC,405,121,1,2025-03-01T01:45:00,normal
payment_recurring_enable_auto_renew,1,high,web,APAC,310,96,0,2025-01-28T15:31:00,normal
cart_product_management_addon_products,0,low,web,US,143,55,0,2025-01-17T20:31:00,normal
customer_enable_aml_check,1,low,mobile,US,148,61,0,2025-02-28T11:29:00,post-release
inventory_enable_warehouse_setup,0,high,web,EU,323,89,0,2025-02-15T12:15:00,post-release
catalog_enable_device_pricing,0,low,web,EU,129,54,0,2025-01-24T21:11:00,normal
auth_enable_user_deactivation,0,high,mobile,APAC,301,79,0,2025-01-22T19:30:00,normal
cart_pricing_dynamic_pricing,0,medium,mobile,APAC,110,63,0,2025-02-20T20:53:00,normal
catalog_enable_device_specifications,1,low,mobile,LATAM,226,78,1,2025-02-09T11:16:00,post-release
inventory_enable_equipment_depreciation,1,low,mobile,US,171,64,0,2025-01-05T19:58:00,normal
provisioning_enable_sim_activation,0,medium,web,EU,147,65,0,2025-01-25T00:30:00,normal
cart_product_management_bundled_products,1,low,mobile,APAC,210,82,0,2025-02-06T08:14:00,normal
payment_method_enable_cryptocurrency,0,medium,mobile,LATAM,109,48,0,2025-02-28T21:34:00,normal
order_fulfillment_enable_picking,0,high,web,LATAM,272,98,0,2025-01-11T04:22:00,normal
order_advanced_enable_order_recommendations,1,high,mobile,APAC,386,90,0,2025-02-26T20:49:00,normal
order_inventory_enable_stock_checking,1,medium,mobile,EU,212,66,0,2025-02-10T01:08:00,normal
order_products_enable_bundle_products,0,low,mobile,LATAM,117,59,0,2025-01-28T22:56:00,normal
provisioning_enable_voice_config,0,low,mobile,US,147,51,0,2025-02-19T13:45:00,normal
catalog_enable_view_analytics,1,high,web,US,402,96,0,2025-02-04T14:10:00,normal
order_fulfillment_enable_order_allocation,1,high,mobile,LATAM,324,104,1,2025-02-25T02:02:00,normal
billing_enable_credit_memo_creation,0,medium,mobile,US,142,40,0,2025-02-17T19:06:00,normal
customer_enable_cookie_preferences,1,medium,web,EU,212,57,0,2025-01-24T04:58:00,normal
cart_notifications_promotional_notifications,1,low,mobile,APAC,160,57,0,2025-02-11T14:54:00,normal
billing_enable_penalty_assessment,1,low,mobile,EU,176,78,0,2025-02-14T13:13:00,normal
cart_compatibility_feature_compatibility,1,medium,web,US,149,63,0,2025-01-25T19:12:00,normal
customer_enable_churn_prediction,1,high,mobile,APAC,404,110,1,2025-02-26T19:16:00,normal
catalog_enable_ml_recommendations,1,medium,mobile,APAC,179,50,0,2025-02-11T15:17:00,normal
cart_product_management_wishlist,1,medium,mobile,APAC,187,71,0,2025-01-18T21:54:00,normal
cart_notifications_abandoned_cart_notifications,1,medium,web,APAC,184,66,0,2025-01-04T17:10:00,normal
order_provisioning_enable_device_shipping,1,medium,web,EU,186,57,0,2025-02-02T20:18:00,normal
payment_billing_enable_invoice_billing,1,low,web,APAC,210,54,0,2025-01-23T20:26:00,normal
inventory_enable_supplier_pricing,0,medium,web,LATAM,148,56,0,2025-01-21T19:01:00,normal
payment_billing_enable_invoice_billing,0,medium,web,LATAM,160,63,0,2025-02-20T22:32:00,normal
payment_advanced_enable_dynamic_pricing,0,low,web,APAC,151,45,0,2025-01-13T15:45:00,normal
cart_compatibility_feature_compatibility,1,low,mobile,US,206,76,1,2025-02-03T19:30:00,normal
cart_pricing_region_based_pricing,1,high,web,US,288,97,0,2025-02-16T09:26:00,normal
notification_idempotency_enable,0,low,mobile,LATAM,118,59,0,2025-01-05T00:09:00,normal
auth_enable_2fa,0,low,web,EU,107,43,0,2025-01-03T20:09:00,normal
catalog_enable_fulfillment_options,1,low,web,LATAM,207,78,0,2025-01-13T17:10:00,normal
customer_enable_auto_activation,1,high,web,APAC,379,121,1,2025-02-21T08:07:00,normal
inventory_enable_lot_tracking,0,medium,web,US,100,41,0,2025-01-11T14:48:00,normal
inventory_enable_supplier_management,1,high,web,APAC,325,79,1,2025-01-24T17:57:00,normal
cart_compatibility_network_compatibility,1,medium,web,APAC,179,71,0,2025-01-29T18:51:00,normal
provisioning_enable_traffic_shaping,1,medium,web,LATAM,175,64,0,2025-02-22T19:10:00,normal
